xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst,playoff
0.55,0.5,0.5,298043.0,2494.9,236.23,173.55,569.52,80.78,1376.61,1009.31,227.12,239.16,229.89,2528.0,918.0,1122.0,4568.0,263.0,218.0,49.0,561.0,101.0,1036.0,1268.0,2265.0,3183.0,593.0,2550.0,1284.0,523.0,500.0,2562.0,662.0,222.0,74.58,80.54,81.11,81.0,89.0,93.0,4630.73,3446.0,3488.28,312.0,38.27,49.4,50.45,224.05,226.35,221.89,2445.68,196.29,164.1,575.62,78.54,1399.96,1030.58,189.66,194.69,188.12,2465.0,981.0,1161.0,4607.0,206.0,166.0,34.0,592.0,94.0,1045.0,1343.0,2259.0,3240.0,629.0,2359.0,1594.0,474.0,563.0,2716.0,568.0,162.0,72.68,68.01,55.59,81.0,72.0,53.0,4546.18,3446.0,3406.74,335.0,35.8,33.58,34.16,197.86,196.33,192.55,1
0.53,0.52,0.52,299584.0,2541.16,249.34,171.9,593.16,82.08,1395.68,1022.85,238.51,249.57,238.82,2493.0,1022.0,1265.0,4780.0,212.0,223.0,42.0,590.0,87.0,1177.0,1226.0,2281.0,3303.0,450.0,2431.0,1611.0,842.0,786.0,2570.0,675.0,270.0,76.43,81.23,91.66,70.0,59.0,83.0,4777.05,3515.0,3516.63,367.0,37.74,51.65,52.38,234.7,235.06,228.93,2377.39,220.38,159.93,546.15,77.52,1317.78,978.24,212.47,221.69,213.68,2320.0,980.0,1062.0,4362.0,230.0,202.0,49.0,435.0,97.0,1027.0,1309.0,2090.0,3070.0,524.0,2150.0,1880.0,812.0,692.0,2437.0,666.0,197.0,71.74,81.35,67.3,70.0,94.0,66.0,4378.08,3300.0,3307.19,355.0,34.73,41.53,42.17,212.94,213.75,209.87,0
0.51,0.51,0.51,299145.0,2552.11,227.76,172.62,593.23,82.65,1424.89,1044.86,218.96,228.82,219.93,2558.0,988.0,1231.0,4777.0,238.0,170.0,28.0,596.0,112.0,1137.0,1293.0,2320.0,3308.0,755.0,2599.0,1660.0,556.0,698.0,2731.0,592.0,223.0,76.45,71.58,79.73,88.0,79.0,71.0,4787.72,3546.0,3553.11,398.0,37.94,36.51,37.22,228.48,229.2,223.74,2484.97,218.22,167.54,567.94,79.09,1394.14,1034.07,210.88,218.28,210.99,2473.0,988.0,1110.0,4571.0,220.0,158.0,35.0,635.0,78.0,1047.0,1323.0,2253.0,3241.0,791.0,2453.0,1719.0,531.0,689.0,2694.0,566.0,201.0,75.4,69.36,73.46,62.0,78.0,80.0,4563.74,3461.0,3460.53,400.0,36.89,34.06,34.52,220.58,220.82,216.53,1
0.49,0.5,0.49,298799.0,2412.72,225.13,168.35,541.13,77.87,1356.34,978.25,218.1,226.35,219.28,2509.0,839.0,1285.0,4633.0,240.0,167.0,37.0,584.0,89.0,1006.0,1262.0,2269.0,3108.0,526.0,2236.0,1178.0,601.0,776.0,2561.0,578.0,209.0,75.75,71.92,77.44,80.0,87.0,73.0,4658.63,3348.0,3367.17,543.0,36.7,38.87,41.38,220.37,221.4,217.61,2470.95,229.82,170.42,567.07,81.54,1369.24,1008.91,218.93,229.7,218.77,2575.0,852.0,1226.0,4653.0,212.0,219.0,46.0,495.0,94.0,1065.0,1342.0,2363.0,3215.0,582.0,2474.0,2157.0,616.0,709.0,2558.0,638.0,231.0,72.03,77.63,80.15,71.0,64.0,77.0,4625.43,3427.0,3409.53,483.0,37.4,52.13,54.37,212.84,212.34,207.62,1
0.49,0.48,0.48,298717.0,2410.14,229.05,164.88,561.86,82.89,1339.4,1017.98,221.57,230.35,222.83,2480.0,917.0,1179.0,4576.0,239.0,166.0,45.0,611.0,99.0,1011.0,1271.0,2241.0,3158.0,608.0,2261.0,2126.0,569.0,808.0,2567.0,602.0,228.0,73.11,72.81,83.13,96.0,60.0,83.0,4591.24,3397.0,3417.75,448.0,36.39,40.08,42.0,223.37,224.49,220.01,2619.72,235.81,179.54,604.09,87.63,1485.51,1096.43,227.3,235.85,227.34,2616.0,1073.0,1363.0,5052.0,238.0,154.0,41.0,614.0,108.0,1165.0,1411.0,2378.0,3451.0,611.0,2480.0,1735.0,653.0,764.0,2819.0,669.0,201.0,83.05,81.35,71.42,88.0,74.0,76.0,5039.39,3689.0,3675.4,390.0,39.13,37.21,38.64,236.29,236.21,230.32,0
0.49,0.52,0.51,300446.0,2571.78,225.95,169.93,584.01,86.47,1457.95,1093.7,217.56,226.21,217.83,2644.0,974.0,1051.0,4669.0,205.0,189.0,43.0,673.0,105.0,1071.0,1375.0,2439.0,3413.0,737.0,2384.0,1665.0,643.0,786.0,2805.0,624.0,189.0,82.58,74.01,69.36,70.0,71.0,64.0,4661.43,3618.0,3616.1,403.0,37.51,39.53,42.89,220.57,220.74,214.89,2452.7,236.99,165.7,556.66,82.19,1376.55,1025.98,227.16,238.16,228.28,2596.0,849.0,919.0,4364.0,231.0,209.0,44.0,618.0,82.0,1004.0,1301.0,2365.0,3214.0,772.0,2590.0,1477.0,582.0,729.0,2531.0,686.0,228.0,74.47,80.57,81.95,77.0,76.0,78.0,4386.64,3445.0,3461.78,386.0,36.39,48.96,49.94,223.37,224.19,219.3,0
0.51,0.5,0.5,298181.0,2489.92,234.79,169.8,571.99,79.55,1354.1,1009.78,224.73,236.52,226.42,2541.0,879.0,1145.0,4565.0,247.0,186.0,40.0,551.0,158.0,986.0,1292.0,2294.0,3173.0,666.0,2402.0,1654.0,517.0,536.0,2507.0,694.0,219.0,71.69,86.0,77.1,91.0,85.0,71.0,4616.74,3420.0,3455.26,273.0,37.02,43.44,43.96,227.85,229.52,223.49,2513.41,227.18,171.48,580.74,82.53,1393.2,1010.88,219.8,227.33,219.89,2489.0,977.0,1179.0,4645.0,193.0,190.0,29.0,603.0,195.0,1031.0,1254.0,2296.0,3273.0,639.0,2537.0,1431.0,433.0,602.0,2564.0,689.0,213.0,72.93,83.03,71.23,66.0,63.0,64.0,4605.61,3466.0,3445.39,305.0,37.68,38.08,39.7,225.17,224.86,220.08,1
0.52,0.5,0.51,299465.0,2528.72,250.84,175.55,572.0,82.46,1400.94,1022.28,242.06,251.52,242.76,2550.0,955.0,1201.0,4706.0,243.0,183.0,45.0,587.0,82.0,1139.0,1271.0,2307.0,3262.0,692.0,2302.0,2073.0,625.0,948.0,2531.0,727.0,247.0,73.93,88.23,88.68,65.0,94.0,84.0,4730.7,3505.0,3521.27,609.0,38.92,43.41,44.42,245.34,245.96,240.98,2399.63,235.47,167.05,547.11,78.99,1332.85,967.58,222.93,236.06,223.44,2419.0,911.0,1294.0,4624.0,207.0,192.0,38.0,586.0,96.0,1055.0,1194.0,2212.0,3123.0,709.0,2592.0,1766.0,602.0,835.0,2403.0,706.0,221.0,72.88,85.33,77.26,54.0,87.0,66.0,4595.42,3330.0,3320.42,490.0,37.12,45.66,46.16,226.43,226.63,220.59,1
0.51,0.51,0.52,297356.0,2479.98,236.32,176.52,579.18,85.96,1442.62,1022.41,229.11,237.92,230.72,2456.0,1087.0,1345.0,4888.0,219.0,183.0,30.0,641.0,89.0,1109.0,1302.0,2237.0,3324.0,582.0,2299.0,1539.0,658.0,1082.0,2609.0,712.0,222.0,74.17,86.79,75.35,75.0,75.0,69.0,4940.17,3543.0,3579.89,501.0,38.89,39.44,41.2,234.02,235.59,231.32,2344.47,223.33,161.89,530.66,76.23,1302.46,970.49,213.28,222.21,212.31,2269.0,997.0,1359.0,4625.0,200.0,163.0,36.0,514.0,57.0,1044.0,1288.0,2069.0,3066.0,642.0,2477.0,1796.0,517.0,1033.0,2402.0,662.0,202.0,68.65,81.12,73.56,61.0,70.0,69.0,4577.92,3266.0,3238.02,533.0,35.53,36.31,37.97,220.83,219.77,213.95,1
0.47,0.47,0.47,299091.0,2454.85,216.6,167.67,557.32,78.55,1358.28,1005.57,208.39,216.61,208.41,2492.0,892.0,1032.0,4416.0,199.0,172.0,37.0,555.0,86.0,993.0,1379.0,2293.0,3185.0,645.0,2445.0,1872.0,475.0,626.0,2500.0,701.0,183.0,69.55,84.34,62.71,63.0,79.0,57.0,4403.7,3384.0,3373.99,358.0,37.08,40.09,40.27,213.4,213.29,208.87,2725.52,244.98,188.82,627.37,89.08,1557.9,1111.0,236.47,245.74,237.26,2816.0,1005.0,1121.0,4942.0,231.0,197.0,46.0,615.0,102.0,1176.0,1500.0,2585.0,3590.0,654.0,2484.0,1530.0,429.0,687.0,2896.0,711.0,214.0,82.45,85.32,77.21,65.0,81.0,85.0,4964.1,3821.0,3839.44,372.0,41.58,45.67,46.76,239.73,240.71,235.57,0
0.43,0.45,0.44,299147.0,2326.24,201.94,156.13,537.45,75.53,1278.39,978.56,191.99,201.14,191.24,2281.0,947.0,1057.0,4285.0,191.0,186.0,37.0,582.0,71.0,929.0,1270.0,2090.0,3037.0,705.0,2412.0,2098.0,403.0,607.0,2440.0,612.0,176.0,65.64,75.19,61.12,63.0,72.0,56.0,4234.6,3228.0,3196.75,344.0,34.35,38.88,39.88,196.41,195.66,191.7,2890.78,269.86,203.12,654.82,95.16,1627.4,1186.63,257.37,271.73,259.22,2797.0,1240.0,1215.0,5252.0,258.0,251.0,39.0,712.0,116.0,1288.0,1412.0,2539.0,3779.0,654.0,2613.0,1594.0,461.0,589.0,3023.0,761.0,253.0,89.17,91.98,88.72,87.0,87.0,84.0,5313.28,4037.0,4084.73,295.0,44.89,53.73,54.72,260.03,261.93,254.75,0
0.45,0.48,0.47,298773.0,2236.72,198.42,154.71,508.72,72.6,1258.06,923.49,190.67,198.01,190.23,2273.0,843.0,1124.0,4240.0,178.0,124.0,36.0,616.0,80.0,927.0,1191.0,2095.0,2938.0,568.0,2537.0,1471.0,503.0,587.0,2331.0,609.0,176.0,63.99,74.96,59.46,46.0,76.0,56.0,4188.22,3116.0,3084.05,384.0,34.14,30.32,32.11,200.44,199.7,195.61,2527.56,243.68,176.2,562.8,82.43,1418.63,1044.28,236.09,245.66,238.05,2608.0,920.0,1034.0,4562.0,241.0,158.0,47.0,680.0,89.0,1077.0,1283.0,2367.0,3287.0,583.0,2423.0,1686.0,480.0,618.0,2600.0,707.0,221.0,76.9,85.77,81.01,70.0,88.0,83.0,4623.13,3528.0,3571.14,369.0,38.6,40.14,43.2,239.08,241.26,236.38,0
0.52,0.52,0.53,300462.0,2591.06,245.06,175.77,605.56,86.74,1461.58,1061.29,232.82,244.54,232.29,2585.0,1051.0,1326.0,4962.0,212.0,222.0,48.0,610.0,107.0,1195.0,1290.0,2373.0,3424.0,736.0,2539.0,2063.0,427.0,736.0,2682.0,721.0,233.0,76.47,86.3,82.29,58.0,69.0,85.0,4940.53,3636.0,3622.94,451.0,39.44,47.79,48.73,235.78,235.34,228.09,2349.79,223.35,156.75,538.76,76.09,1276.61,972.44,216.85,225.12,218.59,2334.0,910.0,1309.0,4553.0,231.0,176.0,33.0,570.0,88.0,989.0,1190.0,2103.0,3013.0,790.0,2318.0,2149.0,562.0,823.0,2369.0,668.0,207.0,70.02,81.84,71.48,59.0,91.0,81.0,4573.32,3244.0,3263.9,530.0,34.48,38.4,39.08,218.74,220.27,216.4,0
0.51,0.5,0.5,299501.0,2711.98,267.63,180.26,613.81,88.41,1493.98,1113.92,257.17,268.81,258.33,2617.0,1141.0,1231.0,4989.0,250.0,167.0,43.0,597.0,96.0,1212.0,1436.0,2367.0,3508.0,711.0,2524.0,1936.0,732.0,821.0,2675.0,848.0,235.0,80.78,103.21,83.65,65.0,91.0,94.0,5020.37,3758.0,3785.94,504.0,39.85,42.04,45.39,262.08,262.97,256.98,2738.45,260.46,181.09,633.53,88.94,1510.86,1127.11,249.71,259.98,249.3,2673.0,1129.0,1166.0,4968.0,234.0,180.0,46.0,553.0,110.0,1265.0,1460.0,2439.0,3568.0,710.0,2537.0,2256.0,644.0,848.0,2821.0,735.0,246.0,83.63,87.3,89.53,90.0,65.0,79.0,4934.23,3802.0,3777.64,513.0,40.17,43.43,44.67,255.96,255.83,248.66,1
0.5,0.49,0.49,299637.0,2421.35,216.45,158.97,568.45,79.47,1337.16,1019.49,208.44,216.64,208.69,2464.0,916.0,1212.0,4592.0,206.0,188.0,30.0,550.0,77.0,1044.0,1315.0,2258.0,3174.0,774.0,2549.0,2114.0,537.0,791.0,2609.0,570.0,201.0,71.65,69.8,75.0,75.0,63.0,68.0,4587.67,3380.0,3383.14,495.0,34.96,40.2,41.25,210.18,210.67,206.68,2494.48,213.47,169.88,582.52,83.07,1415.66,1048.39,206.81,213.97,207.31,2467.0,1046.0,1352.0,4865.0,210.0,163.0,27.0,573.0,99.0,1180.0,1288.0,2257.0,3303.0,780.0,2452.0,1809.0,525.0,787.0,2688.0,644.0,181.0,77.9,76.72,58.86,87.0,65.0,58.0,4877.67,3513.0,3523.72,486.0,37.21,33.01,33.36,217.32,217.51,212.89,1
0.53,0.47,0.48,298736.0,2400.99,238.25,172.37,530.73,77.07,1322.26,1001.3,228.64,240.14,230.48,2477.0,865.0,1016.0,4358.0,250.0,205.0,44.0,520.0,80.0,1045.0,1242.0,2227.0,3092.0,644.0,2415.0,1367.0,480.0,511.0,2421.0,703.0,218.0,69.56,86.34,82.35,74.0,95.0,81.0,4401.8,3342.0,3367.11,293.0,38.2,48.04,48.4,228.06,229.82,224.58,2561.1,213.03,174.91,585.98,83.51,1470.63,1105.94,205.45,212.38,204.81,2569.0,1065.0,1295.0,4929.0,229.0,151.0,29.0,609.0,83.0,1177.0,1385.0,2340.0,3405.0,589.0,2434.0,1514.0,383.0,579.0,2862.0,596.0,176.0,78.67,70.43,63.93,83.0,74.0,72.0,4890.72,3634.0,3612.44,332.0,38.57,32.43,32.56,219.05,218.34,213.04,1
0.52,0.51,0.51,298873.0,2501.99,233.8,170.78,574.87,83.75,1394.77,1063.01,224.17,233.94,224.35,2561.0,960.0,1293.0,4814.0,231.0,204.0,38.0,557.0,92.0,1125.0,1312.0,2330.0,3290.0,750.0,2701.0,1861.0,459.0,697.0,2613.0,686.0,222.0,73.44,82.35,78.02,83.0,78.0,70.0,4815.02,3521.0,3519.82,367.0,38.19,47.83,47.89,224.11,224.18,218.69,2398.88,215.82,160.61,555.49,78.92,1346.11,1039.05,207.53,216.5,208.16,2447.0,949.0,1272.0,4668.0,222.0,171.0,38.0,531.0,96.0,1105.0,1271.0,2225.0,3174.0,677.0,2443.0,1707.0,426.0,743.0,2631.0,567.0,198.0,72.07,69.14,74.61,94.0,58.0,70.0,4677.61,3396.0,3404.46,406.0,35.75,38.5,38.56,213.01,213.65,208.6,0
0.47,0.47,0.47,299008.0,2439.93,228.24,174.56,537.54,79.76,1387.71,1058.18,220.41,228.44,220.58,2573.0,893.0,1226.0,4692.0,261.0,161.0,45.0,547.0,91.0,1149.0,1257.0,2312.0,3205.0,571.0,2404.0,1816.0,541.0,920.0,2568.0,705.0,193.0,76.4,83.96,67.88,86.0,86.0,89.0,4675.96,3466.0,3460.77,474.0,38.45,39.01,39.33,227.37,227.29,222.7,2803.57,258.07,196.4,632.33,93.1,1588.87,1179.25,249.34,259.82,251.04,2918.0,1030.0,1263.0,5211.0,293.0,188.0,53.0,755.0,113.0,1159.0,1440.0,2625.0,3655.0,601.0,2515.0,1671.0,674.0,859.0,2977.0,742.0,229.0,87.97,88.2,81.89,93.0,96.0,104.0,5252.59,3948.0,3974.48,453.0,43.12,43.75,43.99,257.19,258.98,252.64,0
0.5,0.49,0.49,299390.0,2573.71,225.37,169.13,589.23,85.3,1410.25,1082.72,218.57,226.09,219.27,2600.0,962.0,1004.0,4566.0,243.0,171.0,47.0,577.0,113.0,1046.0,1412.0,2357.0,3319.0,630.0,2371.0,1816.0,679.0,653.0,2672.0,690.0,200.0,74.59,83.55,67.22,84.0,74.0,85.0,4576.54,3562.0,3570.34,371.0,37.08,38.55,38.69,223.76,224.47,220.6,2626.75,227.2,173.85,598.38,85.59,1462.6,1123.37,218.61,227.55,218.96,2616.0,1055.0,1176.0,4847.0,240.0,165.0,39.0,687.0,127.0,1159.0,1293.0,2376.0,3431.0,630.0,2675.0,1949.0,655.0,651.0,2800.0,688.0,183.0,81.23,83.38,62.59,85.0,92.0,63.0,4846.79,3671.0,3674.31,346.0,38.14,38.37,38.37,226.97,227.06,221.54,1
0.51,0.51,0.51,300401.0,2639.27,236.35,179.48,594.94,85.27,1473.08,1129.95,228.03,239.16,230.74,2641.0,1059.0,1227.0,4927.0,261.0,164.0,47.0,590.0,109.0,1245.0,1331.0,2380.0,3439.0,760.0,2753.0,1656.0,648.0,795.0,2818.0,657.0,225.0,80.11,79.83,76.4,83.0,90.0,88.0,5007.96,3700.0,3745.79,440.0,39.75,34.24,34.93,241.1,243.71,237.81,2574.47,231.66,178.33,579.58,83.42,1427.76,1083.26,223.44,230.04,221.9,2660.0,924.0,1204.0,4788.0,204.0,183.0,31.0,683.0,88.0,1136.0,1290.0,2456.0,3380.0,729.0,2412.0,1653.0,596.0,784.0,2723.0,656.0,205.0,78.69,80.05,72.92,76.0,62.0,66.0,4718.27,3584.0,3542.47,436.0,39.66,38.25,38.84,232.48,230.89,225.95,1
0.52,0.51,0.51,298776.0,2681.14,256.92,188.81,596.84,86.9,1511.75,1123.86,246.09,258.68,247.76,2680.0,1086.0,1218.0,4984.0,290.0,169.0,40.0,516.0,167.0,1263.0,1361.0,2390.0,3476.0,709.0,2441.0,1728.0,575.0,692.0,2726.0,828.0,212.0,81.02,98.65,77.25,94.0,115.0,81.0,5050.31,3766.0,3805.68,346.0,41.82,38.44,38.69,259.98,261.49,254.78,2552.63,235.77,179.19,574.63,82.59,1451.16,1060.66,226.81,234.81,225.88,2683.0,901.0,1127.0,4711.0,234.0,152.0,40.0,496.0,178.0,1173.0,1351.0,2449.0,3350.0,727.0,2621.0,1711.0,555.0,714.0,2718.0,652.0,214.0,80.64,78.1,77.03,74.0,81.0,79.0,4664.74,3584.0,3556.16,404.0,39.84,34.65,34.65,240.96,239.82,233.1,1
0.5,0.5,0.5,298352.0,2751.97,247.25,178.77,618.71,90.85,1527.04,1190.39,237.43,247.84,238.05,2823.0,1030.0,1088.0,4941.0,245.0,214.0,39.0,621.0,112.0,1173.0,1488.0,2578.0,3608.0,787.0,2657.0,1653.0,746.0,1076.0,2944.0,698.0,211.0,85.97,83.16,78.13,84.0,80.0,81.0,4958.03,3853.0,3861.78,581.0,39.36,43.06,43.51,243.1,243.79,237.6,2678.02,249.79,179.28,598.97,90.5,1498.35,1172.11,239.1,250.71,239.95,2839.0,950.0,1172.0,4961.0,243.0,204.0,37.0,660.0,103.0,1171.0,1409.0,2596.0,3546.0,839.0,2579.0,1500.0,683.0,880.0,2825.0,741.0,223.0,82.07,88.74,78.98,71.0,95.0,77.0,4948.59,3789.0,3785.1,469.0,39.71,40.8,41.16,248.34,248.67,241.78,0
0.52,0.5,0.49,299285.0,2585.78,269.41,178.49,585.26,87.01,1453.02,1072.52,255.4,270.61,256.56,2642.0,1071.0,1289.0,5002.0,270.0,180.0,41.0,589.0,79.0,1219.0,1377.0,2372.0,3443.0,548.0,2688.0,1632.0,690.0,1005.0,2605.0,867.0,241.0,81.82,104.71,82.87,84.0,110.0,76.0,5062.16,3713.0,3744.17,644.0,39.74,40.43,40.79,264.06,265.17,256.13,2703.28,246.92,180.6,627.2,88.72,1526.16,1155.01,237.76,246.83,237.64,2776.0,1086.0,1104.0,4966.0,230.0,177.0,42.0,565.0,117.0,1338.0,1435.0,2546.0,3632.0,542.0,2499.0,1953.0,610.0,932.0,2924.0,735.0,203.0,87.02,88.0,71.9,77.0,77.0,76.0,4921.45,3862.0,3840.77,625.0,39.7,41.27,41.3,242.97,242.84,236.45,1
0.54,0.53,0.53,298942.0,2668.71,251.8,181.26,601.15,88.94,1476.98,1133.87,242.62,252.81,243.55,2703.0,1031.0,1192.0,4926.0,267.0,178.0,48.0,713.0,108.0,1151.0,1317.0,2436.0,3467.0,694.0,2577.0,1914.0,682.0,760.0,2796.0,713.0,225.0,83.81,84.23,83.76,83.0,93.0,91.0,4959.81,3734.0,3751.87,344.0,39.66,42.76,43.11,248.36,248.93,243.07,2373.69,215.04,160.92,534.03,78.19,1321.27,1023.56,206.26,215.16,206.33,2400.0,933.0,1072.0,4405.0,211.0,140.0,32.0,550.0,97.0,1070.0,1265.0,2189.0,3122.0,712.0,2501.0,2256.0,850.0,958.0,2502.0,649.0,182.0,70.82,78.37,65.86,68.0,75.0,68.0,4379.98,3333.0,3323.06,458.0,35.67,31.7,34.3,216.41,216.33,211.19,1
0.47,0.47,0.47,298770.0,2470.2,225.03,169.35,554.28,80.13,1372.64,1055.57,216.84,224.43,216.27,2538.0,919.0,1067.0,4524.0,228.0,162.0,37.0,624.0,94.0,1046.0,1303.0,2310.0,3229.0,615.0,2384.0,1714.0,713.0,1039.0,2586.0,666.0,205.0,74.72,80.09,70.21,66.0,77.0,85.0,4472.97,3457.0,3424.89,570.0,37.34,35.16,35.21,227.15,226.35,221.59,2760.3,249.19,186.03,632.73,91.98,1550.67,1194.48,238.24,251.32,240.31,2899.0,1007.0,1228.0,5134.0,263.0,217.0,50.0,587.0,97.0,1278.0,1464.0,2636.0,3643.0,604.0,2454.0,1667.0,668.0,952.0,2932.0,734.0,240.0,81.07,87.03,81.08,98.0,83.0,82.0,5213.56,3906.0,3957.59,490.0,40.48,45.22,45.69,243.9,245.88,240.17,0
0.5,0.5,0.5,298781.0,2591.42,242.16,180.03,596.16,85.88,1426.73,1072.64,232.21,242.04,232.07,2687.0,954.0,1359.0,5000.0,207.0,229.0,41.0,619.0,95.0,1212.0,1279.0,2480.0,3434.0,662.0,2395.0,2169.0,579.0,989.0,2761.0,627.0,253.0,77.79,78.16,86.21,59.0,72.0,76.0,4949.5,3641.0,3619.67,779.0,39.98,51.39,51.45,228.35,227.95,222.49,2562.64,241.53,176.57,592.93,85.6,1419.81,1080.2,231.43,243.31,233.14,2650.0,1013.0,1351.0,5014.0,258.0,215.0,40.0,594.0,90.0,1212.0,1295.0,2392.0,3405.0,621.0,2642.0,2145.0,543.0,976.0,2738.0,704.0,221.0,79.01,84.4,78.11,83.0,93.0,82.0,5077.85,3663.0,3701.5,737.0,39.45,41.96,42.47,234.21,235.72,230.26,0
0.45,0.48,0.48,299104.0,2461.69,207.85,164.36,559.89,80.62,1359.81,1091.48,200.33,207.47,199.96,2515.0,949.0,1212.0,4676.0,219.0,177.0,35.0,540.0,79.0,1138.0,1311.0,2296.0,3245.0,593.0,2499.0,1966.0,559.0,809.0,2655.0,611.0,198.0,71.88,73.06,62.89,85.0,79.0,55.0,4617.85,3464.0,3437.75,505.0,36.19,38.54,38.58,205.46,204.71,200.87,2672.74,250.95,181.84,604.61,86.59,1485.65,1141.36,242.42,252.84,244.27,2712.0,1039.0,1337.0,5088.0,284.0,198.0,42.0,571.0,91.0,1228.0,1379.0,2428.0,3467.0,628.0,2470.0,1749.0,560.0,838.0,2830.0,678.0,243.0,81.28,82.17,87.51,97.0,96.0,91.0,5161.36,3751.0,3794.64,452.0,39.86,45.35,45.49,245.32,246.95,241.93,0
0.52,0.53,0.53,298780.0,2842.83,261.87,193.74,647.99,93.73,1572.19,1221.49,249.89,262.21,250.2,2759.0,1232.0,1343.0,5334.0,216.0,217.0,36.0,664.0,112.0,1315.0,1467.0,2543.0,3775.0,792.0,2496.0,1639.0,679.0,824.0,2979.0,762.0,250.0,81.61,91.33,88.92,61.0,85.0,70.0,5318.02,3991.0,3985.18,456.0,43.14,54.68,54.68,250.3,250.35,243.95,2572.57,239.84,177.01,580.41,84.81,1429.32,1094.62,229.71,241.49,231.37,2554.0,1052.0,1100.0,4706.0,243.0,205.0,50.0,544.0,104.0,1090.0,1420.0,2311.0,3363.0,780.0,2560.0,1311.0,644.0,810.0,2699.0,672.0,235.0,77.09,82.28,80.46,88.0,73.0,82.0,4737.15,3606.0,3628.3,473.0,39.16,46.68,47.13,231.88,233.16,227.75,0
0.51,0.52,0.53,298016.0,2585.72,217.69,174.38,599.95,83.61,1455.69,1126.14,209.86,219.16,211.29,2677.0,987.0,1241.0,4905.0,223.0,210.0,43.0,579.0,70.0,1187.0,1395.0,2454.0,3441.0,580.0,2487.0,1893.0,613.0,482.0,2913.0,548.0,203.0,81.32,66.11,70.26,99.0,59.0,65.0,4924.92,3664.0,3677.59,306.0,38.25,43.25,43.25,212.23,213.27,208.65,2341.56,213.13,158.42,536.13,75.93,1294.03,999.6,204.0,213.19,204.08,2438.0,857.0,1278.0,4573.0,222.0,174.0,36.0,576.0,66.0,1045.0,1212.0,2216.0,3073.0,599.0,2428.0,1776.0,589.0,599.0,2522.0,568.0,205.0,71.0,68.12,74.01,83.0,68.0,71.0,4577.38,3295.0,3295.98,370.0,34.99,39.6,40.2,206.75,206.91,202.31,0
